	movie_id	character	title	agent_verbs	patient_verbs	attributes	religion	age	Gender	title_embeddings
3508	10703779	Tarun Kumar		['framed', 'reformed', 'deduces', 'criminal']	['shot', 'kills']	['secretary', 'home', 'ways', 'businesses', 'body', 'brother', 'form']				
3509	10703779	Rita	secretary	['acting', 'drops']	['confront', 'know', 'kills']	['secretary']				
3510	10105635	Viv		['say', 'worried']	['warn', 'find', 'go', 'calls', 'tells']	['wife']				
3511	10105635	Carl		['living', 'buys', 'packing', 'goes', 'dislikes', 'calls', 'begins', 'warns', 'tries', 'say', 'agrees', 'gives', 'scanning', 'gets', 'says']	['delivered', 'believe', 'go', 'named', 'tells', 'takes', 'clean', 'warn']	['safe']				
3512	29886492	Krishna		['reveals', 'hates', 'responsible']	['revered', 'hates', 'understood']					
3513	29886492	Radha			['hates', 'understood']	['love']				
3514	29886492	Gokulam								
3515	29886492	Chandravali		['feels']		['wife', 'sister']				
3516	29886492	Chandragopa		['stays', 'hates']						
3517	8388862	Giles Menteer							M	
3518	8388862	Angela			['married']	['beautiful']				
3519	4969625	James Huntoon	politician		['asks', 'tells', 'forgive', 'marries']	['politician', 'husband']				
3520	4969625	Madeline Fabray		['tries', 'getting', 'flees', 'get', 'takes', 'married', 'lies', 'asks', 'helps', 'arrive', 'overhears', 'leaves', 'disappears', 'defeat', 'plans', 'informs', 'become']	['finds', 'saves', 'helps', 'drugged', 'takes', 'asks', 'drive', 'beats', 'find', 'kill', 'kidnaps', 'rebuild', 'tells', 'divorce', 'help']	['father', 'mother', 'efforts', 'drugged']				
3521	4969625	Billy		['quits', 'escape', 'reunites', 'joins', 'killed', 'discovers', 'married', 'makes', 'Washington', 'goes', 'enemy', 'returns', 'killed', 'going']	['meets', 'saved', 'stationed', 'placed', 'attend', 'marry']	['battle', 'friends', 'sick', 'brother', 'presence']				
3522	4969625	Northerner George Hazard		['arrive', 'kill', 'becomes', 'did', 'face', 'Washington', 'goes', 'beats', 'begins', 'falls', 'learns', 'agrees', 'quits', 'lead', 'have', 'begin', 'married', 'tells', 'arrives', 'finds', 'return', 'meets', 'helps', 'give', 'visits']	['captured', 'taken', 'caught', 'allow', 'asks', 'help', 'visits', 'return', 'kill']	['involvement', 'home', 'sister', 'name', 'brother', 'condition', 'wife']				
3523	4969625	Constance Flynn		['have']	['caught']	['wife']				
3524	4969625	Justin LaMotte	owner	['drugged', 'burns', 'kidnaps']	['divorce', 'kills', 'marry', 'leaves']	['plantation', 'scheme']				
3525	4969625	Ashton		['gets', 'asks', 'be', 'goes', 'become', 'sleeps', 'confesses', 'falls', 'discovers', 'begins', 'tells', 'marries', 'vow', 'tries', 'visits']	['kill', 'overhears', 'tell', 'helping']	['husband', 'house', 'sister', 'sister', 'wicked']				
3526	4969625	Brett		['spend', 'married', 'meets', 'threatens']	['rape', 'marry', 'want']	['sister', 'wife', 'mother', 'Semiramis']				
3527	1178011	Hillary Clinton	Senator		['shown']	['champion', 'husband']				
3528	30209823	Kerala Varma Pazhassi Raja	king	['defies', 'fought', 'manages', 'opposes']	['recapture', 'inform', 'defeat', 'invites']	['uncle', 'hideout', 'men', 'king', 'swallows', 'king', 'palace', 'warfare', 'nephew', 'bowmen', 'wife']				
3529	30209823	Maakkam				['wife']				
3530	2721109	Evelyn Ryan	housewife	['wins', 'finds', 'discovers', 'able']	['criticizes', 'talk', 'isolated', 'support']	['author', 'husband', 'story', 'actual']				
3531	22475578	Malini				['wife']				
3532	22475578	Ravishankar	journalist			['death', 'friend']			M	
3533	4520121	Chris Thorne	publisher	['sneaks', 'takes', 'marry', 'pleads']	['imprisons', 'fed', 'shown', 'accompany', 'asked', 'caught']	['relief', 'BMW', 'Purdah', 'ID']				
3534	4520121	Eldona	mechanic		['marry']	['mechanic', 'personal', 'glimpses']			M	
3535	13201636	Carmen Odessa Shelby	waitress							
3536	347235	Heather Langenkamp		['flee', 'runs', 'guest', 'tries', 'tried', 'decides', 'goes', 'reveals', 'takes', 'insane', 'fights', 'remembers', 'concerned', 'discovers', 'screams', 'it', 'wakes', 'says', 'asks']	['save', 'identify', 'tells', 'accept', 'leave', 'surprise', 'forcing', 'wonder', 'disturbed', 'visit', 'stopped', 'knocked', 'causes', 'asks', 'realizes', 'agree', 'discover', 'asked']	['character']				
3537	30706071	Xiaotian				['sons', 'blood']				
3538	30706071	Yu				['wife']				
3539	30706071	Fangzheng				['sons']				
3540	30706071	Liu Village	martial artist							
3541	14016369	Michael Conrad	zookeeper	['forces', 'zookeeper']	['married']	['plays', 'Kingdom']				
3542	14016369	Edna								
3543	22228418	Igor Gouzenko		['proves', 'refuses', 'begins']	['return', 'put']					
3544	76018	Jessica		['fleeing', 'tied', 'tells', 'having']	['captured']	['wife', 'photographs']				
3545	5049061	Sujatha	student	['meets', 'grows', 'elopes']	['marries', 'student']	['parents', 'uncle']			F	
3546	5049061	Sujatha	student	['meets', 'grows', 'elopes']	['marries', 'student']	['parents', 'uncle']				
3547	5049061	Ravi		['marries']	['meets']	['man']			M	
3548	7759122	Bhaskara Pattelar	landlord	['escapes']	['killed']	['aggressive', 'his', 'wife', 'slave']				
3549	7759122	Thommy		['obeys', 'slave', 'escorts', 'exults']		['labourer']	Christian			
3550	7759122	Saroja				['wife']				
3551	23843742	Manja		['suggests', 'get', 'applauds', 'marries', 'guy', 'killed']	['meet', 'taken', 'doused', 'clipped']	['wife', 'remorse', 'father', 'delusion', 'home', 'ways', 'personality', 'hearing', 'characters', 'lifestyle', 'conveying']				
3552	23843742	Gowri		['leaves', 'kill', 'struggles', 'killed', 'throbbing']	['marries', 'tackle', 'able', 'threatens', 'calling', 'assists']	['mother', 'wife', 'character', 'chagrin']				
3553	1897496	Deepak Ahluwalia		['reveals']					M	
3554	1897496	Kiranjit Ahluwalia			['sentenced', 'given', 'reunited']	['importance', 'appeal', 'children']			F	
3555	25517416	David		['admit', 'go', 'embraces', 'appear', 'respond', 'kisses', 'asks', 'denies']	['know', 'suspects']	['husband', 'having', 'bed', 'loyalty']			M	
3556	25517416	Catherine	gynecologist	['realizes', 'go', 'gynecologist', 'calls', 'meet', 'tells', 'stops', 'confesses', 'demands', 'leaves', 'suspects', 'asks', 'arrives', 'wearing']	['tells', 'hurt', 'sees', 'comforted', 'arouses']	['startling', 'son']			F	
3557	35291040	Preet				['parents', 'girlfriend']				
3558	35291040	Mahi			['tells', 'marries', 'find']	['wife']				
3559	35291040	Jass		['live', 'cook', 'tells', 'marries']	['marrying', 'woo']	['home', 'her', 'family']				
3560	35291040	Honey cook								
3561	35291040	Sikhander Tiwana	Inspector							
3562	35291040	Advocate Dhillon								
3563	35291040	Goldy Dhillon								
3564	35291040	Diljit Dhillon								
3565	31918569	Curtis LaForche		['winds', 'borrows', 'playing', 'build', 'goes', 'fight', 'need', 'takes', 'removes', 'gets', 'suffers', 'experienced', 'now']	['fires', 'undergo', 'see']				M	
3566	31918569	Samantha				['wife']				
3567	15912300	Naidu M. R. Radha		['agrees', 'lend']		['son', 'share']				
3568	24838369	Tokiko		['seems', 'gets', 'angry']	['meet']	['interference', 'wife', 'fuming']				
3569	24838369	Komiya	professor	['visits', 'writes', 'leaves', 'gets', 'explains', 'professor', 'keen', 'worries', 'slaps', 'returns', 'goes', 'tries']	['get', 'apologize', 'go', 'read']	['student']				
3570	11553544	Patria		['know']		['parents']				
3571	11553544	Andrew		['decides', 'feels', 'have', 'look']	['force', 'switched']	['parents', 'mother', 'father']				
3572	24468896	Prem		['gets']	['named']	['husband', 'friend']			M	
3573	24468896	Dinanath	accountant	['tries']	['commit']	['dad', 'son', 'eyesight']				
3574	24468896	Kamla		['married', 'lives', 'takes', 'starts']	['accuse']	['wedding']			F	
3575	15451897	Virendra		['wary', 'sees', 'thought', 'strike', 'came', 'gets', 'tycoon', 'met']	['told', 'invited', 'know', 'kills', 'revealed']	['funeral', 'life', 'son']				
3576	15451897	Suman		['becomes', 'tells', 'unhappy', 'innocent', 'reveals', 'digger', 'tries']	['mow', 'find', 'misleading']	['wife']			F	
3577	33726624	Caroline		['get']	['buying']	['wife', 'friendly']				
3578	33726624	Jack McCall		['alive', 'tries', 'confronts', 'expends', 'talk', 'suffers', 'buying', 'appears', 'gets', 'forced', 'says', 'get', 'answers', 'asks']	['tells', 'pick', 'died', 'wishes', 'cut', 'affect', 'reconcile']	['house', 'father', 'rings']			M	
3579	96893	George Jung		['requests', 'make', 'violates', 'vows', 'visits', 'completes', 'severs', 'recounts', 'seeks', 'skips', 'reconnects', 'promises', 'learns', 'moves', 'old', 'discovers', 'realize']	['caught', 'keeping', 'arrested', 'help', 'leave', 'leaving', 'convinces', 'resents', 'sentenced', 'find', 'whisked']	['mother', 'father', 'life', 'young']		ten years old		
3580	96893	Mirtha		['divorces', 'tells', 'takes', 'get']		['wife']				
3581	10618415	Suresh				['lives']				
3582	225459	Billie	singer	['sneaks', 'sings', 'done', 'experiences', 'runs', 'begins', 'comes', 'takes', 'agrees', 'continues', 'debuts', 'succumbs', 'plays', 'leaves', 'going', 'has', 'heads', 'marries', 'performing', 'speaks']	['picks', 'raped', 'pays', 'leaving', 'call', 'locked', 'see', 'find', 'embark', 'head', 'feeds', 'tour']	['career', 'debut', 'fragile', 'set', 'hysterical']				
3583	225459	Louis McKay		['arranged', 'returns', 'brings', 'proposes', 'comes', 'call', 'takes', 'agrees', 'leaves', 'packs', 'arrives', 'disappears']	['pawn', 'see', 'find', 'marries', 'fights', 'continue', 'pay', 'purchase', 'calls']	['absence', 'urging']			M	
3584	2120933	Kate		['speaks', 'tells']		['wife', 'lie']				
3585	2120933	Jimmie Rainwood		['less', 'said', 'is', 'comes', 'throws']	['realize', 'kill', 'prove', 'received', 'frame']	['home', 'hands', 'wife']			M	
3586	10619079	Genichiro Kuryu	leader chairman	['become']						
3587	10619079	Tanya				['wife', 'surviving']				
3588	2425302	Father Brennan	Deputy Ambassador	['tells', 'confronted', 'approached', 'delivers', 'attempts', 'seems']	['seek', 'know']	['advice', 'warnings']			M	
3589	33233579	Ruby		['couple']						
3590	33233579	Mick								
3591	23637180	Lily		['tell', 'lands']		['daughters', 'sister']				
3592	23637180	Jack Chismore		['it', 'takes']	['tell', 'married', 'angers']				M	
3593	77674	Joshua		['leave', 'announces']						
3594	7329426	David Holm		['begs', 'hears', 'cry', 'became', 'stayed', 'refuses', 'embrace', 'sitting']	['found', 'killed', 'sees', 'informs', 'takes', 'taken']	['drinking', 'alcoholic', 'soul', 'wife', 'tuberculosis']				
3595	7329426	Anna		['tried', 'planning', 'left', 'embrace']	['kill', 'protect']	['wife']				
3596	5341691	Rie				['wife']				
3597	12669668	Vikram		['kills', 'refuses', 'tries', 'demands', 'transforms', 'shows', 'leaves', 'wounds', 'manages', 'realizes']	['tells', 'shoot', 'killed', 'kill', 'kill', 'treated']	['story', 'hopes', 'spree', 'liking', 'behavior']				
3598	12669668	Nita		['treated', 'go']	['marry', 'save', 'separate', 'informs']	['wife', 'father']				
3599	3296253	Robert	owner	['insists', 'couple']	['meet', 'obsessed']	['owner']			M	
3600	3296253	Caroline		['live', 'couple']					F	
3601	12032423	Hank Deerfield							M	
3602	10019785	Chatchai				['brother', 'wife']				
3603	10019785	Sipang		['asks', 'uncovers']	['Joining']	['husband']				
3604	10019785	Napat				['husband']				
3605	36057869	Palaniyamma		['decides', 'takes']	['live', 'marry']					
3606	36057869	Singarasu		['killer', 'neglects', 'decides', 'kills']	['accommodate', 'injured', 'marry']	['busy']				
3607	4711636	Noah Dugan	pilot	['fall', 'saves']	['crash', 'resents', 'forced', 'embracing', 'married']	['named', 'Ark']				
3608	4711636	Bernadette Lafleur	missionary	['fall', 'raised', 'wins', 'close']	['married']					
3609	25080984	Elizabeth				['wife']				
3610	25080984	Mrs Wallis Simpson								
3611	25080984	David		['bring', 'ascends', 'causes']		['brother']				
3612	25080984	George VI	King							
3613	11040532	Shabnam		['arrive', 'shows']	['embraces', 'tells']				F	
3614	11040532	Sarika		['seen', 'safe']	['find', 'picks', 'save']	['child']			F	
3615	11040532	Kumar	actor	['actor', 'finds', 'runs', 'return', 'knows', 'returns', 'makes', 'rushes', 'decides', 'checked', 'visits', 'tells', 'smoked', 'smokes', 'notices', 'explains', 'offers', 'get', 'dons']	['visits', 'tells', 'run']	['house']			M	
3616	11040532	Rajesh	Captain	['dies', 'manages', 'tells', 'calms']	['meets', 'save']					
3617	30838779	Bobby				['son', 'wife']				
3618	30838779	Christopher Ewing				['wife']			M	
3619	30838779	Rebecca				['wife']				
3620	30838779	Ann				['wife']				
3621	30838779	Elena Ramos							F	
3622	32582773	Albert		['friendly']					M	
3623	32582773	Jeanne	lecturer	['lecturer']		['wife']			F	
3624	10791769	Selvi		['realizes', 'returns', 'decides', 'lives', 'go']	['marry', 'wants']	['devastated', 'life']				
3625	3210963	Caleb Swain								
3626	3210963	Letitia		['gives']		['wife']				
3627	6730730	Manickam	cleaner	['it', 'confess', 'foiled']	['appoints', 'cleaner']	['wife']				
3628	6730730	Ramya				['wife']				
3629	23292052	Paxton		['inform', 'wants', 'marrying', 'leaves']	['buy', 'convinces']	['son']				
3630	2903228	Mary				['drawings', 'scans', 'wife']				
3631	2903228	John Klein	reporter	['knocked', 'decides', 'helps', 'rushes', 'receives', 'takes', 'see', 'jumps', 'reporter', 'ends', 'reaches', 'realize', 'discovers', 'keeps', 'finds', 'pulls', 'walks', 'tries']	['tells', 'left', 'investigate', 'warn', 'check', 'lost', 'drive', 'convinced', 'calls']	['car', 'local', 'questions', 'confusion', 'appearance', 'room']			M	
3632	2903228	Gordon Smallwood	owner	['explains', 'has', 'says', 'dead', 'calls', 'paranoid', 'heard']	['found', 'have', 'takes']	['house']			M	
3633	36027395	Tajima			['marries']	['parent']				
3634	36027395	Tamiko		['mother', 'marries', 'discovers', 'works']	['tells', 'have', 'make', 'determined']	['brother']				
3635	31532443	Sebastian Abney		['working', 'tells', 'breaks', 'wraps', 'calls', 'told', 'tries', 'thinks', 'throws']	['arrested', 'kill', 'sent', 'force']	['site', 'house', 'apartment']			M	
3636	31532443	Chris Farraday		['surprised', 'give', 'takes', 'throw', 'beats', 'decides', 'goes', 'promises', 'find', 'retrieves', 'discovers', 'sneaks', 'make', 'negotiate', 'smuggling', 'help', 'tells', 'activates', 'made', 'opens']	['calls', 'dump', 'raise', 'tell', 'tells', 'learn']	['sons', 'house', 'family', 'money', 'force']				
3637	8009901	Tian Long	monk	['hides', 'breaks', 'marry', 'finds', 'love', 'marries', 'allows', 'help', 'likes']	['sentenced', 'admits', 'likes', 'struck']	['brother', 'monk', 'boys', 'hut', 'children', 'oldest', 'name', 'family', 'mischievous', 'vow']				
3638	8009901	Bao Feng	patriarch	['help', 'believes', 'changes', 'refuses', 'pursues', 'admits']	['bring', 'sentenced', 'fights', 'marries', 'dupes', 'accept', 'allows', 'hides', 'admits', 'informs']	['daughter', 'beauty', 'sister']				
3639	683486	Silas Pendrake	Reverend							
3640	30232525	Soman	manager	['goes', 'love', 'helped']	['hit', 'brought', 'implicating', 'absolved']	['letters', 'search']				
3641	3316533	Bruce Gardner	manager	['unaware', 'manager', 'chases', 'sees']	['captured', 'returned']	['daughter']				
3642	3316533	Nancy Allen								
3643	17437774	Marvin Landisman	director screenwriter	['grow', 'move', 'directing', 'find']	['left', 'asked', 'enrage', 'compromise']	['poor', 'screenplay', 'marriage']				
3644	33010244	Paul Craig		['inventor', 'marries', 'live', 'save', 'regains']						
3645	33010244	Angela		['manages', 'lost']	['marries', 'recover']					
3646	27697789	Lila		['end', 'pursue', 'show']		['wife']				
3647	27697789	Max		['tries', 'end', 'signs', 'learns', 'discovers']	['flee', 'pursue']	['wife', 'cabinet', 'man']				
3648	2572851	Queen Wealtheow			['give']	['wife']				
3649	2572851	Beowulf		['fall', 'shares', 'warrior', 'throws', 'travel', 'enters', 'gives', 'dies', 'takes', 'discovers', 'go', 'becomes', 'celebrate', 'attacks', 'goes', 'tries']	['slay', 'married', 'stop', 'tell', 'tells']	['Kingdom', 'body', 'men', 'elderly', 'confession']			M	
3650	2572851	Robin Wright								
3651	2572851	King Hrothgar		['tells', 'needs', 'gives', 'thought', 'commits', 'realizes']	['represents']	['call', 'celebrations', 'wife', 'hall']				
3652	12824577	Alicia		['rekindled', 'walks', 'wed', 'convince', 'learns']		['face']				
3653	12824577	Hugo	surgeon	['worships', 'transformed']	['wed']	['grandson']				
3654	20887118	Boomer		['kill', 'becomes', 'comes']		['plan', 'assassination']				
3655	24487714	Jessica			['telling']	['wife']				
3656	24487714	Pierre Froment	engineer	['confides', 'pleads']	['continue', 'persuades', 'uses']	['engineer', 'trips']			M	
3657	24487714	Sergei Grigoriev	analyst	['plays', 'persuades', 'hopes']	['sacrifice', 'granted', 'force', 'save', 'buy']	['agent', 'analyst']				
3658	5565346	Emile L'Angelier		['family', 'begins', 'says']	['press', 'visits', 'threatens', 'taken']	['lover', 'friend', 'murder', 'death']				
3659	5565346	Madeleine Smith		['reluctant', 'frightened', 'realises', 'says']	['reveal', 'releases', 'press']	['daughter', 'father', 'engagement']				
3660	12609759	Radha		['achieved', 'allow', 'get', 'finds', 'siblings']	['married']				F	
3661	12609759	Resham		['beats', 'becomes']					M	
3662	12609759	Mandakini			['married']					
3663	11796273	Vicky	prince	['prepares', 'channels', 'professes', 'watch', 'arrives', 'climb', 'changes', 'realizes', 'arrive', 'agrees', 'enter', 'pledges']		['son']			M	
3664	11796273	Sonia		['understands', 'finds', 'arrive', 'accepts', 'climb', 'suggests', 'enter', 'daughter']	['informs']	['wife', 'sight']				
